LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
82EWO9LCP8,27,12356,49629,375,118,6,11.76,48,0.39,Master's,Unemployed,Widowed,Yes,No,Business,Yes,0
SHOS3EYN3X,43,80326,50232,474,292,4,23.49,24,0.6,Master's,Unemployed,Divorced,Yes,No,Auto,No,1
F3IADMF9XS,36,102447,91544,408,243,7,10.44,12,0.15,Master's,Self-employed,Divorced,No,Yes,Auto,Yes,1
00ZJM6L28E,56,124994,55669,482,67,3,23.11,36,0.14,PhD,Unemployed,Single,No,No,Other,Yes,0
DFQXUNUET3,79,30049,74184,491,213,1,24.58,48,0.75,Bachelor's,Full-time,Widowed,Yes,Yes,Business,Yes,0
69ESUWCKTB,20,115361,184017,364,217,9,17.56,72,0.5,High School,Part-time,Married,No,No,Business,Yes,1
DKHHP58DHY,62,26082,18140,773,176,6,20.97,72,0.33,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
ZXTCYFE35S,30,10661,131468,399,298,8,19.49,24,0.27,Master's,Self-employed,Widowed,No,No,Other,No,1
U2QVGX10UI,67,12920,88457,843,163,3,18.39,72,0.7,Master's,Full-time,Widowed,Yes,No,Other,Yes,0
I5PVBE21AQ,45,89561,19357,427,57,8,9.75,72,0.1,Bachelor's,Part-time,Widowed,No,No,Education,No,0
CHBHQXS08Z,79,18946,116672,751,268,2,4.26,36,0.83,Bachelor's,Full-time,Divorced,Yes,Yes,Education,Yes,1
8L2L8MDLRH,75,26309,73673,668,307,4,10.55,36,0.17,High School,Part-time,Married,Yes,Yes,Auto,No,1
L3Y8O3KSAS,37,65230,126673,342,57,3,17.67,36,0.27,Master's,Full-time,Married,No,Yes,Other,Yes,0
LVTHVMIEOF,45,121822,70633,718,287,1,5.26,12,0.45,Bachelor's,Unemployed,Married,Yes,No,Other,No,1
VDGDV4YR3B,25,122340,101111,787,104,7,3.26,72,0.54,PhD,Full-time,Widowed,No,Yes,Education,No,0
OQKB8H0R55,78,69321,83258,377,227,2,6.07,72,0.42,Master's,Self-employed,Divorced,No,No,Home Improvement,Yes,1
4LXSK2K4Q0,58,142028,148996,569,246,4,18.75,72,0.39,Master's,Self-employed,Widowed,Yes,No,Home Improvement,Yes,0
JQ8ND3K4FB,56,84131,74286,614,187,9,24.4,60,0.97,High School,Self-employed,Single,Yes,No,Auto,Yes,0
KWXBP8DHEC,18,35963,98269,467,82,6,24.63,36,0.68,PhD,Full-time,Single,No,Yes,Home Improvement,Yes,0
8GXNOY0NZW,20,111757,79071,638,185,8,13.87,48,0.12,High School,Self-employed,Married,No,No,Home Improvement,Yes,1
2EWM97YC1C,30,109259,193398,492,251,2,22.13,24,0.49,PhD,Self-employed,Widowed,No,Yes,Home Improvement,No,0
F5ETH9VA63,45,49063,35651,752,354,7,19.21,48,0.89,High School,Unemployed,Single,No,No,Business,Yes,0
35ZUXPE8PS,79,124225,75202,582,237,6,14.02,12,0.37,PhD,Unemployed,Single,Yes,No,Auto,No,0
DHFOZVQKR8,74,126400,53777,635,359,9,15.6,12,0.19,PhD,Part-time,Widowed,Yes,No,Education,Yes,0
NM1KXQY8BU,77,90818,153066,689,183,7,6.02,72,0.78,PhD,Part-time,Divorced,Yes,Yes,Home Improvement,No,1
3BZJVBHM3M,66,14703,72263,824,283,1,23.63,48,0.65,Bachelor's,Part-time,Widowed,No,Yes,Business,No,1
VZ7C8KKIHI,42,82099,195706,539,209,8,10.74,72,0.61,Master's,Full-time,Widowed,Yes,No,Home Improvement,Yes,0
QVZSCMNXRV,73,41585,105158,782,303,3,12.82,60,0.15,PhD,Part-time,Divorced,Yes,Yes,Business,Yes,0
SB3NN40IXS,50,53585,15800,757,295,2,17.78,12,0.23,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,1
XSLNVTDZBP,55,36958,42823,388,96,3,10.35,12,0.66,Bachelor's,Full-time,Married,Yes,No,Home Improvement,No,0
ZHECAPGV20,70,36017,68878,394,207,6,8.59,48,0.29,High School,Part-time,Married,No,No,Business,Yes,1
BVVMEAGRF8,23,134677,23708,751,136,3,16.88,12,0.55,Master's,Part-time,Divorced,Yes,Yes,Other,No,0
W9H5WQ5JWG,75,39426,148891,727,183,5,3.55,60,0.59,Master's,Full-time,Single,Yes,No,Other,No,1
FVRLZ22HEY,61,27778,68870,450,75,6,18.86,60,0.36,High School,Unemployed,Divorced,Yes,No,Business,No,0
ZFTH0G3BVI,62,52229,14283,813,286,8,14.31,60,0.95,Master's,Self-employed,Widowed,Yes,Yes,Home Improvement,No,1
IKRYTRZ43K,49,96652,166645,675,141,7,16.33,24,0.86,High School,Self-employed,Divorced,No,Yes,Home Improvement,No,1
E0N4V0JW6C,62,138267,83707,321,236,8,16.9,60,0.75,Bachelor's,Self-employed,Single,No,No,Auto,No,1
MQOL7W66QR,78,136503,167005,612,24,3,14.6,60,0.17,Bachelor's,Unemployed,Single,Yes,Yes,Auto,Yes,0
1JY34NWZGQ,64,94878,10774,818,289,4,15.82,24,0.2,PhD,Full-time,Widowed,No,Yes,Education,Yes,1
IVQCJSLQVM,38,67056,147055,505,66,6,18.04,72,0.54,High School,Part-time,Married,No,No,Auto,Yes,1
1T6Q8BDOZJ,33,29975,101468,674,249,7,19.57,36,0.24,Bachelor's,Full-time,Single,No,No,Home Improvement,Yes,0
05EHECITXF,71,98397,101334,750,117,9,19.0,12,0.98,Bachelor's,Full-time,Single,No,No,Education,No,0
U763UNNKQQ,38,43142,23133,478,72,1,22.13,60,0.24,High School,Part-time,Single,Yes,No,Auto,Yes,0
ZFYK3TJXM5,28,36916,151011,509,281,8,7.17,12,0.54,Bachelor's,Unemployed,Widowed,No,Yes,Business,No,0
5T6TO0W0G4,77,74324,5781,799,359,8,11.83,48,0.43,Master's,Self-employed,Single,No,Yes,Other,No,1
1WV9N5M9YD,54,135932,119586,763,9,6,23.85,12,0.68,Bachelor's,Self-employed,Married,Yes,No,Auto,Yes,0
SPCT2ALQUU,53,145720,192772,423,210,4,11.72,72,0.22,High School,Full-time,Widowed,Yes,No,Auto,Yes,0
LAHXFKKEMN,52,106059,32624,412,322,3,5.75,24,0.49,Master's,Unemployed,Married,Yes,No,Business,No,0
6NF02IAM4U,36,108317,11823,311,151,3,14.56,12,0.35,Master's,Self-employed,Single,Yes,No,Home Improvement,Yes,0
IMSKVU4O9K,37,45046,23489,425,4,6,5.41,12,0.9,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,0
JUKM8RA3BI,74,111459,176033,630,194,8,7.46,12,0.14,PhD,Part-time,Married,Yes,Yes,Auto,No,0
Z9O3YW8Z6M,35,55893,34118,582,282,7,24.96,36,0.92,Master's,Full-time,Widowed,No,No,Home Improvement,No,0
179J85X3H8,64,111520,105417,439,112,1,14.91,36,0.85,High School,Full-time,Widowed,No,No,Education,No,1
HUG3CWBNDC,58,135818,86816,700,270,6,9.25,48,0.37,PhD,Unemployed,Married,Yes,Yes,Auto,No,1
STKVHS1BAZ,66,71272,158335,396,162,7,24.89,24,0.81,PhD,Self-employed,Single,Yes,Yes,Business,No,1
9AUEVSCUFD,31,77649,18565,816,104,7,24.26,12,0.13,Master's,Unemployed,Divorced,No,Yes,Education,No,1
KUCNDXB4N4,32,74674,156426,368,180,9,12.7,12,0.97,Bachelor's,Part-time,Married,No,Yes,Other,Yes,1
DKN2A19MAV,48,96475,179023,417,43,5,8.73,12,0.57,PhD,Self-employed,Married,Yes,No,Education,Yes,0
7SS729KMCA,18,71367,96179,358,281,1,21.44,12,0.37,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,0
S4PU0UYPUY,70,131750,28648,332,174,2,18.74,36,0.43,Master's,Unemployed,Single,Yes,Yes,Education,No,0
R3X226TVU9,71,128154,186801,617,161,4,18.11,72,0.16,High School,Part-time,Widowed,No,Yes,Business,No,0
VEWPH9QA8D,71,54738,46971,349,350,5,22.65,72,0.99,PhD,Self-employed,Single,No,No,Auto,Yes,1
H27CP37GGK,20,43397,23658,788,339,9,18.17,48,0.14,High School,Full-time,Married,Yes,No,Home Improvement,Yes,1
2CQQCH24JY,33,92189,26253,318,139,1,9.24,60,0.69,Bachelor's,Part-time,Single,No,Yes,Other,Yes,0
2BQIMIYC5P,40,86367,184635,496,131,3,18.26,24,0.5,Bachelor's,Self-employed,Single,Yes,Yes,Home Improvement,No,0
5G0WCSL9MI,74,130585,162462,749,86,5,9.73,72,0.95,High School,Unemployed,Married,No,No,Home Improvement,Yes,1
Q3L2D3Z1ON,28,86619,93664,751,175,3,19.7,12,0.32,Master's,Self-employed,Single,No,No,Home Improvement,Yes,1
MX20VDDB5O,29,121453,187650,588,182,4,16.63,72,0.58,Master's,Full-time,Divorced,Yes,Yes,Business,Yes,1
WV3I18V553,27,29816,108850,440,128,3,4.7,48,0.53,PhD,Part-time,Single,Yes,No,Business,No,0
FC3H7KTA3Q,49,147348,168730,383,245,4,14.28,60,0.73,PhD,Self-employed,Single,Yes,Yes,Other,Yes,0
02UUQO2EN2,33,89530,142924,690,88,1,10.55,72,0.16,Master's,Full-time,Widowed,No,No,Business,Yes,1
ZOVD8QLD44,25,118856,138623,514,65,8,10.23,48,0.27,Master's,Self-employed,Widowed,No,Yes,Business,No,1
GOCVXXE235,55,81635,76947,825,157,4,16.25,36,0.29,High School,Self-employed,Married,Yes,Yes,Business,No,0
FIJUHVUP8I,29,117803,66001,514,148,7,10.09,60,0.76,Bachelor's,Part-time,Married,No,No,Business,No,0
69W3TQEN7I,41,45946,185231,702,339,2,20.09,48,0.27,Bachelor's,Unemployed,Widowed,Yes,Yes,Auto,No,0
CIL0WRD8OM,45,65204,127775,427,115,2,4.56,72,0.62,PhD,Unemployed,Divorced,No,No,Other,No,0
KUNVPCZ7BE,70,25563,187779,776,213,6,17.53,36,0.29,Master's,Full-time,Single,Yes,No,Business,Yes,1
5RCAQL2K8C,25,102324,38243,703,293,2,20.8,48,0.88,High School,Full-time,Divorced,No,No,Other,Yes,1
XRVPO2FV61,75,19847,157872,328,252,6,17.8,48,0.95,PhD,Full-time,Divorced,No,Yes,Education,No,1
HGYWHPSR0T,45,36155,80939,637,142,2,13.94,72,0.57,High School,Part-time,Widowed,No,Yes,Auto,No,0
E8OD43ZYA8,53,89671,62828,660,249,4,23.91,60,0.42,Master's,Unemployed,Married,No,Yes,Business,No,0
ZEU434NI3G,43,126891,143311,691,301,7,9.6,36,0.31,Master's,Full-time,Single,Yes,No,Auto,No,0
H03CCZ3H4S,25,93310,11710,517,24,8,3.42,12,0.14,Master's,Full-time,Married,No,Yes,Auto,Yes,1
MJ5XDS8KNW,75,141691,157456,501,276,3,12.5,24,0.34,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,1
3P0RJQ2QOG,77,44707,157110,316,69,9,3.73,60,0.69,Master's,Self-employed,Divorced,Yes,Yes,Other,No,1
NOH8L324G7,67,91537,176918,621,112,2,23.99,36,0.58,PhD,Full-time,Married,Yes,Yes,Auto,No,0
4803S8QIMS,45,101155,42991,817,111,8,7.62,48,0.95,Bachelor's,Self-employed,Married,Yes,No,Home Improvement,No,0
GAP174PQWB,45,10281,143043,624,302,8,20.36,36,0.46,High School,Self-employed,Widowed,No,Yes,Education,No,1
0G0BXPMNFE,54,142130,165211,711,90,4,20.04,24,0.72,PhD,Self-employed,Married,Yes,No,Home Improvement,Yes,0
6PMWBWCXZO,58,86260,90445,617,17,1,7.79,72,0.54,PhD,Part-time,Married,No,No,Education,No,1
K10I5OLVE6,53,74178,85257,381,148,1,16.67,24,0.56,High School,Full-time,Widowed,No,No,Home Improvement,No,1
LZVPGNPEV2,44,43997,42711,773,226,2,4.06,12,0.34,Bachelor's,Full-time,Married,No,No,Home Improvement,Yes,1
MPV23LT2GD,71,129273,11530,767,213,9,13.64,12,0.51,PhD,Self-employed,Divorced,No,Yes,Auto,No,1
N1USMEMOSX,34,142311,16116,724,359,2,3.32,24,0.52,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
OPE7EBZPIO,26,136945,70794,503,150,2,23.27,60,0.74,PhD,Self-employed,Single,No,Yes,Education,No,0
JD9NL4IKL4,50,55272,136354,686,191,6,24.47,60,0.95,Bachelor's,Part-time,Divorced,Yes,No,Other,No,0
9JDCF3UR7M,70,99393,137970,397,39,7,7.89,48,0.4,Bachelor's,Full-time,Widowed,No,Yes,Auto,Yes,0
S6Q0897W69,37,71212,9135,644,241,7,7.58,12,0.14,Bachelor's,Self-employed,Divorced,No,No,Auto,No,0
YOALUF0U1U,30,130030,142701,507,137,9,19.58,48,0.55,PhD,Full-time,Widowed,Yes,Yes,Business,Yes,0
H6BS1FQQSX,45,66503,114472,813,344,6,8.57,12,0.59,Master's,Part-time,Single,No,Yes,Auto,Yes,1
73QBO6IL76,65,147710,130147,465,179,8,22.69,24,0.25,High School,Unemployed,Single,No,Yes,Other,Yes,0
7BSLN0D3CC,46,16570,94087,321,199,6,15.63,60,0.78,Master's,Part-time,Divorced,No,No,Business,No,0
0J2MDMXRPX,30,78785,38380,453,202,2,10.72,60,0.99,Bachelor's,Unemployed,Married,No,Yes,Home Improvement,No,0
7FY2X4TIWT,63,19110,134951,738,60,1,21.32,24,0.95,PhD,Full-time,Divorced,No,No,Home Improvement,Yes,1
C3R4LVUZ2O,52,89141,22071,594,191,5,13.85,48,0.28,PhD,Full-time,Divorced,Yes,No,Business,No,0
BEXVVWGBTC,78,22115,25074,518,4,9,23.06,48,0.89,Master's,Self-employed,Single,No,No,Business,No,1
SI2YDAYR08,23,49062,72843,794,236,8,23.42,36,0.73,Master's,Unemployed,Widowed,No,Yes,Business,No,0
LID6FJZQ39,35,32911,44901,529,180,4,6.64,12,0.51,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
OJZVE7WLOU,68,114061,16205,319,310,5,3.05,48,0.59,PhD,Full-time,Married,No,No,Other,Yes,0
HRAV8DVOLV,22,42556,191733,447,36,5,24.65,24,0.86,Master's,Unemployed,Single,Yes,No,Other,No,1
OFSHHUJK7S,64,138335,129661,407,55,6,22.94,48,0.53,High School,Part-time,Divorced,No,No,Home Improvement,Yes,1
BYVD6D9CYX,42,11969,10906,702,236,3,4.22,60,0.44,Bachelor's,Unemployed,Divorced,No,No,Home Improvement,No,0
QOGKYQV238,19,53753,138663,782,357,5,21.33,12,0.54,Master's,Part-time,Married,Yes,No,Home Improvement,No,0
CAJGA9SLRT,27,145542,130576,666,348,2,13.07,72,0.62,Bachelor's,Part-time,Divorced,No,Yes,Auto,No,0
LAI44H6IRT,73,131863,67987,713,196,1,8.7,36,0.27,High School,Part-time,Divorced,No,Yes,Home Improvement,Yes,1
QSAF4TKTK3,47,20225,199442,608,72,1,22.33,12,0.91,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,1
EHJFJSZUMF,67,133008,85685,433,58,7,7.33,60,0.71,PhD,Unemployed,Divorced,Yes,No,Home Improvement,No,0
ANYDSJ0O61,76,115823,115454,582,239,2,23.84,60,0.67,PhD,Unemployed,Married,No,No,Business,Yes,1
O4XMNSQ07L,62,23669,110487,372,1,4,7.52,60,0.19,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,No,1
BN9X5OM869,22,134398,59400,780,359,5,16.5,60,0.64,PhD,Unemployed,Divorced,No,Yes,Auto,Yes,1
4ZVY4H5ZLM,72,120677,161222,651,187,7,7.91,24,0.21,High School,Unemployed,Divorced,Yes,No,Auto,Yes,1
FBXO9EQXCY,73,58320,36852,625,306,2,15.0,36,0.17,PhD,Self-employed,Single,No,No,Other,Yes,0
MY41GBEQY2,50,135354,178942,742,29,6,18.05,72,0.57,Bachelor's,Unemployed,Married,Yes,No,Education,No,0
Z7H16NFVJR,71,98009,57756,399,266,1,7.19,60,0.46,Bachelor's,Part-time,Single,Yes,Yes,Business,No,1
CNXWBO94TK,18,38625,120357,358,107,7,14.46,60,0.63,Bachelor's,Full-time,Single,Yes,No,Education,No,1
YLCKX73JEJ,35,34089,124052,807,331,9,13.32,48,0.18,Master's,Full-time,Married,Yes,No,Auto,Yes,1
IXORPNTHOS,49,46487,61481,557,89,5,4.56,36,0.49,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
58SZTDF1KG,64,120448,6283,712,204,5,21.0,12,0.26,High School,Unemployed,Single,Yes,Yes,Education,No,0
ZG52F9468G,66,60138,38691,751,219,4,10.39,36,0.99,PhD,Unemployed,Single,Yes,No,Auto,No,1
